Category,ID,Latitude,Longitude,Date,MOD11A1_061_LST_Day_1km,MOD11A1_061_LST_Night_1km
Raczyn 1,9,53.0575639,17.0822694,2020-09-25,0.0,279.9599915
Raczyn 1,9,53.0575639,17.0822694,2020-09-26,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-09-27,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-09-28,290.3599854,281.0599976
Raczyn 1,9,53.0575639,17.0822694,2020-09-29,291.6199951,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-09-30,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-01,0.0,281.1000061
Raczyn 1,9,53.0575639,17.0822694,2020-10-02,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-03,292.7999878,287.4799805
Raczyn 1,9,53.0575639,17.0822694,2020-10-04,0.0,281.6000061
Raczyn 1,9,53.0575639,17.0822694,2020-10-05,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-06,284.8599854,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-07,0.0,282.3599854
Raczyn 1,9,53.0575639,17.0822694,2020-10-08,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-09,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-10,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-11,287.0599976,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-12,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-13,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-14,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-16,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-17,283.3800049,267.0599976
Raczyn 1,9,53.0575639,17.0822694,2020-10-18,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-19,283.6999817,272.1600037
Raczyn 1,9,53.0575639,17.0822694,2020-10-20,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-21,0.0,282.2399902
Raczyn 1,9,53.0575639,17.0822694,2020-10-22,0.0,282.7399902
Raczyn 1,9,53.0575639,17.0822694,2020-10-23,285.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-24,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-25,287.2599792,281.0400085
Raczyn 1,9,53.0575639,17.0822694,2020-10-26,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-27,0.0,280.3200073
Raczyn 1,9,53.0575639,17.0822694,2020-10-28,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-29,0.0,278.4400024
Raczyn 1,9,53.0575639,17.0822694,2020-10-30,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-10-31,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-01,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-02,0.0,283.9799805
Raczyn 1,9,53.0575639,17.0822694,2020-11-03,286.7399902,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-04,284.6199951,275.8599854
Raczyn 1,9,53.0575639,17.0822694,2020-11-05,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-06,0.0,280.1799927
Raczyn 1,9,53.0575639,17.0822694,2020-11-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-08,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-09,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-10,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-11,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-12,0.0,270.3800049
Raczyn 1,9,53.0575639,17.0822694,2020-11-13,0.0,274.019989
Raczyn 1,9,53.0575639,17.0822694,2020-11-14,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-15,280.9400024,277.2999878
Raczyn 1,9,53.0575639,17.0822694,2020-11-16,0.0,271.1799927
Raczyn 1,9,53.0575639,17.0822694,2020-11-17,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-18,0.0,279.1199951
Raczyn 1,9,53.0575639,17.0822694,2020-11-19,269.5400085,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-20,278.4400024,271.9199829
Raczyn 1,9,53.0575639,17.0822694,2020-11-21,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-22,0.0,277.1199951
Raczyn 1,9,53.0575639,17.0822694,2020-11-23,0.0,276.019989
Raczyn 1,9,53.0575639,17.0822694,2020-11-24,0.0,272.1399841
Raczyn 1,9,53.0575639,17.0822694,2020-11-25,273.2799988,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-26,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-27,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-11-28,277.2799988,272.2399902
Raczyn 1,9,53.0575639,17.0822694,2020-11-29,0.0,267.6000061
Raczyn 1,9,53.0575639,17.0822694,2020-11-30,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-01,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-02,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-03,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-04,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-05,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-06,280.6199951,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-08,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-09,267.6399841,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-10,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-11,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-12,268.7799988,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-13,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-14,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-16,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-17,273.9199829,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-18,0.0,270.4599915
Raczyn 1,9,53.0575639,17.0822694,2020-12-19,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-20,275.1000061,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-21,0.0,272.8399963
Raczyn 1,9,53.0575639,17.0822694,2020-12-22,0.0,274.7399902
Raczyn 1,9,53.0575639,17.0822694,2020-12-23,274.6999817,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-24,279.9400024,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-25,276.3200073,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-26,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-27,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-28,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-29,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2020-12-30,274.2799988,267.2200012
Raczyn 1,9,53.0575639,17.0822694,2020-12-31,273.3399963,267.1199951
Raczyn 1,9,53.0575639,17.0822694,2021-01-01,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-02,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-03,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-04,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-05,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-06,266.8200073,266.1199951
Raczyn 1,9,53.0575639,17.0822694,2021-01-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-08,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-09,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-10,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-11,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-12,256.6799927,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-13,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-14,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-16,0.0,265.6799927
Raczyn 1,9,53.0575639,17.0822694,2021-01-17,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-18,254.6599884,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-19,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-20,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-21,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-22,277.9199829,263.8200073
Raczyn 1,9,53.0575639,17.0822694,2021-01-23,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-24,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-25,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-26,0.0,258.6399841
Raczyn 1,9,53.0575639,17.0822694,2021-01-27,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-28,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-29,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-01-30,0.0,262.8800049
Raczyn 1,9,53.0575639,17.0822694,2021-01-31,0.0,264.4199829
Raczyn 1,9,53.0575639,17.0822694,2021-02-01,262.8999939,263.8599854
Raczyn 1,9,53.0575639,17.0822694,2021-02-02,0.0,266.1600037
Raczyn 1,9,53.0575639,17.0822694,2021-02-03,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-04,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-05,267.4400024,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-06,0.0,257.4799805
Raczyn 1,9,53.0575639,17.0822694,2021-02-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-08,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-09,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-10,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-11,0.0,252.4199982
Raczyn 1,9,53.0575639,17.0822694,2021-02-12,262.4599915,262.6600037
Raczyn 1,9,53.0575639,17.0822694,2021-02-13,0.0,262.5
Raczyn 1,9,53.0575639,17.0822694,2021-02-14,269.2599792,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-16,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-17,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-18,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-19,0.0,268.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-20,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-21,279.2599792,271.4799805
Raczyn 1,9,53.0575639,17.0822694,2021-02-22,280.7999878,270.2599792
Raczyn 1,9,53.0575639,17.0822694,2021-02-23,277.1399841,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-02-24,0.0,273.1399841
Raczyn 1,9,53.0575639,17.0822694,2021-02-25,285.2200012,274.6000061
Raczyn 1,9,53.0575639,17.0822694,2021-02-26,0.0,274.3399963
Raczyn 1,9,53.0575639,17.0822694,2021-02-27,282.5599976,268.2999878
Raczyn 1,9,53.0575639,17.0822694,2021-02-28,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-01,0.0,270.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-02,0.0,269.519989
Raczyn 1,9,53.0575639,17.0822694,2021-03-03,0.0,269.9599915
Raczyn 1,9,53.0575639,17.0822694,2021-03-04,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-05,0.0,266.2200012
Raczyn 1,9,53.0575639,17.0822694,2021-03-06,278.6399841,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-08,277.9599915,264.2599792
Raczyn 1,9,53.0575639,17.0822694,2021-03-09,0.0,266.6600037
Raczyn 1,9,53.0575639,17.0822694,2021-03-10,279.3399963,264.4599915
Raczyn 1,9,53.0575639,17.0822694,2021-03-11,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-12,0.0,273.7599792
Raczyn 1,9,53.0575639,17.0822694,2021-03-13,0.0,275.6799927
Raczyn 1,9,53.0575639,17.0822694,2021-03-14,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-16,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-17,280.7200012,270.5400085
Raczyn 1,9,53.0575639,17.0822694,2021-03-18,279.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-19,0.0,268.6000061
Raczyn 1,9,53.0575639,17.0822694,2021-03-20,274.8599854,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-21,0.0,268.4199829
Raczyn 1,9,53.0575639,17.0822694,2021-03-22,283.0400085,269.6399841
Raczyn 1,9,53.0575639,17.0822694,2021-03-23,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-24,0.0,273.0400085
Raczyn 1,9,53.0575639,17.0822694,2021-03-25,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-26,289.7599792,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-27,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-28,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-29,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-03-30,285.2799988,277.7999878
Raczyn 1,9,53.0575639,17.0822694,2021-03-31,295.7999878,277.6000061
Raczyn 1,9,53.0575639,17.0822694,2021-04-01,0.0,269.2599792
Raczyn 1,9,53.0575639,17.0822694,2021-04-02,287.6399841,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-03,283.5400085,270.3599854
Raczyn 1,9,53.0575639,17.0822694,2021-04-04,286.2799988,274.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-05,0.0,267.5
Raczyn 1,9,53.0575639,17.0822694,2021-04-06,0.0,271.0799866
Raczyn 1,9,53.0575639,17.0822694,2021-04-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-08,0.0,271.0599976
Raczyn 1,9,53.0575639,17.0822694,2021-04-09,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-10,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-11,287.1600037,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-12,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-13,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-14,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-16,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-17,290.9599915,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-18,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-19,293.2399902,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-20,298.1799927,275.4400024
Raczyn 1,9,53.0575639,17.0822694,2021-04-21,292.9799805,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-22,0.0,272.4400024
Raczyn 1,9,53.0575639,17.0822694,2021-04-23,0.0,270.5
Raczyn 1,9,53.0575639,17.0822694,2021-04-24,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-25,0.0,268.6600037
Raczyn 1,9,53.0575639,17.0822694,2021-04-26,0.0,269.8999939
Raczyn 1,9,53.0575639,17.0822694,2021-04-27,292.8800049,270.1600037
Raczyn 1,9,53.0575639,17.0822694,2021-04-28,292.4400024,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-29,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-04-30,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-01,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-02,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-03,0.0,275.1199951
Raczyn 1,9,53.0575639,17.0822694,2021-05-04,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-05,0.0,278.1999817
Raczyn 1,9,53.0575639,17.0822694,2021-05-06,289.8999939,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-08,0.0,273.9599915
Raczyn 1,9,53.0575639,17.0822694,2021-05-09,291.0599976,282.4400024
Raczyn 1,9,53.0575639,17.0822694,2021-05-10,297.9400024,283.4199829
Raczyn 1,9,53.0575639,17.0822694,2021-05-11,300.4400024,290.3800049
Raczyn 1,9,53.0575639,17.0822694,2021-05-12,300.2999878,285.5
Raczyn 1,9,53.0575639,17.0822694,2021-05-13,299.519989,281.2399902
Raczyn 1,9,53.0575639,17.0822694,2021-05-14,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-16,0.0,278.1999817
Raczyn 1,9,53.0575639,17.0822694,2021-05-17,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-18,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-19,0.0,279.2799988
Raczyn 1,9,53.0575639,17.0822694,2021-05-20,0.0,277.8399963
Raczyn 1,9,53.0575639,17.0822694,2021-05-21,0.0,281.6600037
Raczyn 1,9,53.0575639,17.0822694,2021-05-22,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-23,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-24,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-25,0.0,280.3800049
Raczyn 1,9,53.0575639,17.0822694,2021-05-26,0.0,280.8200073
Raczyn 1,9,53.0575639,17.0822694,2021-05-27,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-05-28,0.0,280.9199829
Raczyn 1,9,53.0575639,17.0822694,2021-05-29,289.2399902,279.8200073
Raczyn 1,9,53.0575639,17.0822694,2021-05-30,0.0,280.9199829
Raczyn 1,9,53.0575639,17.0822694,2021-05-31,296.7799988,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-01,292.2599792,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-02,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-03,297.7599792,282.1799927
Raczyn 1,9,53.0575639,17.0822694,2021-06-04,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-05,294.2200012,285.7999878
Raczyn 1,9,53.0575639,17.0822694,2021-06-06,298.2799988,286.1000061
Raczyn 1,9,53.0575639,17.0822694,2021-06-07,302.019989,285.0599976
Raczyn 1,9,53.0575639,17.0822694,2021-06-08,299.9799805,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-09,299.7799988,282.5400085
Raczyn 1,9,53.0575639,17.0822694,2021-06-10,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-11,297.019989,284.9799805
Raczyn 1,9,53.0575639,17.0822694,2021-06-12,0.0,283.8399963
Raczyn 1,9,53.0575639,17.0822694,2021-06-13,0.0,280.2399902
Raczyn 1,9,53.0575639,17.0822694,2021-06-14,300.0599976,285.9599915
Raczyn 1,9,53.0575639,17.0822694,2021-06-15,0.0,286.019989
Raczyn 1,9,53.0575639,17.0822694,2021-06-16,301.519989,284.019989
Raczyn 1,9,53.0575639,17.0822694,2021-06-17,305.7999878,292.6999817
Raczyn 1,9,53.0575639,17.0822694,2021-06-18,305.6600037,288.8599854
Raczyn 1,9,53.0575639,17.0822694,2021-06-19,306.2799988,290.4400024
Raczyn 1,9,53.0575639,17.0822694,2021-06-20,305.6999817,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-21,303.019989,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-22,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-23,304.9199829,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-24,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-25,0.0,286.9400024
Raczyn 1,9,53.0575639,17.0822694,2021-06-26,302.3399963,284.2599792
Raczyn 1,9,53.0575639,17.0822694,2021-06-27,0.0,285.7799988
Raczyn 1,9,53.0575639,17.0822694,2021-06-28,0.0,289.0599976
Raczyn 1,9,53.0575639,17.0822694,2021-06-29,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-06-30,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-01,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-02,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-03,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-04,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-05,0.0,285.8399963
Raczyn 1,9,53.0575639,17.0822694,2021-07-06,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-08,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-09,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-10,0.0,285.7399902
Raczyn 1,9,53.0575639,17.0822694,2021-07-11,296.2999878,288.1999817
Raczyn 1,9,53.0575639,17.0822694,2021-07-12,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-13,302.1399841,290.5799866
Raczyn 1,9,53.0575639,17.0822694,2021-07-14,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-15,0.0,290.7799988
Raczyn 1,9,53.0575639,17.0822694,2021-07-16,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-17,0.0,293.3999939
Raczyn 1,9,53.0575639,17.0822694,2021-07-18,302.4799805,287.6199951
Raczyn 1,9,53.0575639,17.0822694,2021-07-19,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-20,294.6799927,284.8200073
Raczyn 1,9,53.0575639,17.0822694,2021-07-21,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-22,0.0,286.4400024
Raczyn 1,9,53.0575639,17.0822694,2021-07-23,301.4199829,285.9199829
Raczyn 1,9,53.0575639,17.0822694,2021-07-24,0.0,287.519989
Raczyn 1,9,53.0575639,17.0822694,2021-07-25,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-26,0.0,292.0400085
Raczyn 1,9,53.0575639,17.0822694,2021-07-27,303.539978,287.1199951
Raczyn 1,9,53.0575639,17.0822694,2021-07-28,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-29,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-07-30,298.4799805,285.1399841
Raczyn 1,9,53.0575639,17.0822694,2021-07-31,299.6000061,286.4199829
Raczyn 1,9,53.0575639,17.0822694,2021-08-01,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-02,292.1199951,284.7799988
Raczyn 1,9,53.0575639,17.0822694,2021-08-03,299.3399963,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-04,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-05,296.3800049,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-06,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-07,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-08,293.8999939,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-09,0.0,283.8399963
Raczyn 1,9,53.0575639,17.0822694,2021-08-10,0.0,283.6000061
Raczyn 1,9,53.0575639,17.0822694,2021-08-11,292.9199829,283.4199829
Raczyn 1,9,53.0575639,17.0822694,2021-08-12,301.1000061,283.519989
Raczyn 1,9,53.0575639,17.0822694,2021-08-13,303.2599792,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-14,0.0,285.4199829
Raczyn 1,9,53.0575639,17.0822694,2021-08-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-16,302.7599792,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-17,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-18,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-19,0.0,285.3200073
Raczyn 1,9,53.0575639,17.0822694,2021-08-20,0.0,283.3800049
Raczyn 1,9,53.0575639,17.0822694,2021-08-21,297.1799927,280.3800049
Raczyn 1,9,53.0575639,17.0822694,2021-08-22,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-23,0.0,282.0799866
Raczyn 1,9,53.0575639,17.0822694,2021-08-24,0.0,279.1999817
Raczyn 1,9,53.0575639,17.0822694,2021-08-25,294.4400024,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-26,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-27,0.0,280.5
Raczyn 1,9,53.0575639,17.0822694,2021-08-28,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-29,0.0,282.9599915
Raczyn 1,9,53.0575639,17.0822694,2021-08-30,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-08-31,0.0,283.7200012
Raczyn 1,9,53.0575639,17.0822694,2021-09-01,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-02,294.1199951,279.7399902
Raczyn 1,9,53.0575639,17.0822694,2021-09-03,288.7200012,280.7399902
Raczyn 1,9,53.0575639,17.0822694,2021-09-04,292.8599854,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-05,295.1799927,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-06,295.8399963,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-07,296.9400024,279.3999939
Raczyn 1,9,53.0575639,17.0822694,2021-09-08,298.0,282.1600037
Raczyn 1,9,53.0575639,17.0822694,2021-09-09,298.4799805,282.1799927
Raczyn 1,9,53.0575639,17.0822694,2021-09-10,297.9199829,286.8200073
Raczyn 1,9,53.0575639,17.0822694,2021-09-11,0.0,286.5799866
Raczyn 1,9,53.0575639,17.0822694,2021-09-12,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-13,0.0,281.1000061
Raczyn 1,9,53.0575639,17.0822694,2021-09-14,0.0,281.5400085
Raczyn 1,9,53.0575639,17.0822694,2021-09-15,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-16,0.0,282.8399963
Raczyn 1,9,53.0575639,17.0822694,2021-09-17,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-18,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-19,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-20,285.8999939,279.6000061
Raczyn 1,9,53.0575639,17.0822694,2021-09-21,0.0,0.0
Raczyn 1,9,53.0575639,17.0822694,2021-09-22,0.0,0.0
