Category,ID,Latitude,Longitude,Date,Temp
Goraczka 2,4,52.8858361,16.4519111,2021-07-29,"21,0836792"
Goraczka 2,4,52.8858361,16.4519111,2021-07-30,"19,9330101"
Goraczka 2,4,52.8858361,16.4519111,2021-07-31,"21,44932747"
Goraczka 2,4,52.8858361,16.4519111,2021-08-01,"17,75539017"
Goraczka 2,4,52.8858361,16.4519111,2021-08-02,"17,91031456"
Goraczka 2,4,52.8858361,16.4519111,2021-08-03,"17,67133522"
Goraczka 2,4,52.8858361,16.4519111,2021-08-04,"17,15698051"
Goraczka 2,4,52.8858361,16.4519111,2021-08-05,"18,50366592"
Goraczka 2,4,52.8858361,16.4519111,2021-08-06,"17,59576225"
Goraczka 2,4,52.8858361,16.4519111,2021-08-07,"19,68820381"
Goraczka 2,4,52.8858361,16.4519111,2021-08-08,"19,76849937"
Goraczka 2,4,52.8858361,16.4519111,2021-08-09,"18,89640808"
Goraczka 2,4,52.8858361,16.4519111,2021-08-10,"18,15187836"
Goraczka 2,4,52.8858361,16.4519111,2021-08-11,"17,33119965"
Goraczka 2,4,52.8858361,16.4519111,2021-08-12,"19,21314621"
Goraczka 2,4,52.8858361,16.4519111,2021-08-13,"22,14548874"
Goraczka 2,4,52.8858361,16.4519111,2021-08-14,"21,89775467"
Goraczka 2,4,52.8858361,16.4519111,2021-08-15,"20,73587799"
Goraczka 2,4,52.8858361,16.4519111,2021-08-16,"21,45703125"
Goraczka 2,4,52.8858361,16.4519111,2021-08-17,"15,97348976"
Goraczka 2,4,52.8858361,16.4519111,2021-08-18,"16,84809685"
Goraczka 2,4,52.8858361,16.4519111,2021-08-19,"18,07108688"
Goraczka 2,4,52.8858361,16.4519111,2021-08-20,"16,38286018"
Goraczka 2,4,52.8858361,16.4519111,2021-08-21,"16,69721222"
Goraczka 2,4,52.8858361,16.4519111,2021-08-22,"17,77728653"
Goraczka 2,4,52.8858361,16.4519111,2021-08-23,"15,86316395"
Goraczka 2,4,52.8858361,16.4519111,2021-08-24,"15,58011246"
Goraczka 2,4,52.8858361,16.4519111,2021-08-25,"14,44528866"
Goraczka 2,4,52.8858361,16.4519111,2021-08-26,"14,72322941"
Goraczka 2,4,52.8858361,16.4519111,2021-08-27,"13,81647587"
Goraczka 2,4,52.8858361,16.4519111,2021-08-28,"14,79184437"
Goraczka 2,4,52.8858361,16.4519111,2021-08-29,"14,85402107"
Goraczka 2,4,52.8858361,16.4519111,2021-08-30,"15,5081768"
Goraczka 2,4,52.8858361,16.4519111,2021-08-31,"16,08563042"
Goraczka 2,4,52.8858361,16.4519111,2021-09-01,"15,61348248"
Goraczka 2,4,52.8858361,16.4519111,2021-09-02,"15,7108202"
Goraczka 2,4,52.8858361,16.4519111,2021-09-03,"14,74456787"
Goraczka 2,4,52.8858361,16.4519111,2021-09-04,"14,06729317"
Goraczka 2,4,52.8858361,16.4519111,2021-09-05,"14,84160614"
Goraczka 2,4,52.8858361,16.4519111,2021-09-06,"15,30224895"
Goraczka 2,4,52.8858361,16.4519111,2021-09-07,"16,11527061"
Goraczka 2,4,52.8858361,16.4519111,2021-09-08,"17,06868553"
Goraczka 2,4,52.8858361,16.4519111,2021-09-09,"18,48741913"
Goraczka 2,4,52.8858361,16.4519111,2021-09-10,"19,82217979"
Goraczka 2,4,52.8858361,16.4519111,2021-09-11,"19,32321548"
Goraczka 2,4,52.8858361,16.4519111,2021-09-12,"17,97957611"
Goraczka 2,4,52.8858361,16.4519111,2021-09-13,"16,64301109"
Goraczka 2,4,52.8858361,16.4519111,2021-09-14,"15,0276947"
Goraczka 2,4,52.8858361,16.4519111,2021-09-15,"17,7421875"
Goraczka 2,4,52.8858361,16.4519111,2021-09-16,"17,74274635"
Goraczka 2,4,52.8858361,16.4519111,2021-09-17,"15,24672699"
Goraczka 2,4,52.8858361,16.4519111,2021-09-18,"12,47301483"
Goraczka 2,4,52.8858361,16.4519111,2021-09-19,"11,76968193"
Goraczka 2,4,52.8858361,16.4519111,2021-09-20,"11,34840584"
Goraczka 2,4,52.8858361,16.4519111,2021-09-21,"10,39743614"
Goraczka 2,4,52.8858361,16.4519111,2021-09-22,"11,73947906"
Goraczka 2,4,52.8858361,16.4519111,2021-09-23,"13,57873917"
Goraczka 2,4,52.8858361,16.4519111,2021-09-24,"14,00437546"
Goraczka 2,4,52.8858361,16.4519111,2021-09-25,"17,14627838"
Goraczka 2,4,52.8858361,16.4519111,2021-09-26,"17,30143929"
Goraczka 2,4,52.8858361,16.4519111,2021-09-27,"16,58823395"
Goraczka 2,4,52.8858361,16.4519111,2021-09-28,"14,6771822"
Goraczka 2,4,52.8858361,16.4519111,2021-09-29,"13,29369068"
Goraczka 2,4,52.8858361,16.4519111,2021-09-30,"11,25530529"
Goraczka 2,4,52.8858361,16.4519111,2021-10-01,"1,11E+01"
Goraczka 2,4,52.8858361,16.4519111,2021-10-02,"12,65073395"
Goraczka 2,4,52.8858361,16.4519111,2021-10-03,"1,54E+01"
Goraczka 2,4,52.8858361,16.4519111,2021-10-04,"14,78040695"
Goraczka 2,4,52.8858361,16.4519111,2021-10-05,"16,92271614"
Goraczka 2,4,52.8858361,16.4519111,2021-10-06,"13,8736887"
Goraczka 2,4,52.8858361,16.4519111,2021-10-07,"12,00949764"
Goraczka 2,4,52.8858361,16.4519111,2021-10-08,"9,16E+00"
Goraczka 2,4,52.8858361,16.4519111,2021-10-09,"7,159281254"
Goraczka 2,4,52.8858361,16.4519111,2021-10-10,"5,829125881"
Goraczka 2,4,52.8858361,16.4519111,2021-10-11,"5,958114624"
Goraczka 2,4,52.8858361,16.4519111,2021-10-12,"6,867794991"
Goraczka 2,4,52.8858361,16.4519111,2021-10-13,"6,002020836"
Goraczka 2,4,52.8858361,16.4519111,2021-10-14,"8,264575958"
Goraczka 2,4,52.8858361,16.4519111,2021-10-15,"10,58294392"
Goraczka 2,4,52.8858361,16.4519111,2021-10-16,"8,323664665"
Goraczka 2,4,52.8858361,16.4519111,2021-10-17,"9,335613251"
Goraczka 2,4,52.8858361,16.4519111,2021-10-18,"9,676846504"
Goraczka 2,4,52.8858361,16.4519111,2021-10-19,"11,20820427"
Goraczka 2,4,52.8858361,16.4519111,2021-10-20,"15,86121559"
Goraczka 2,4,52.8858361,16.4519111,2021-10-21,"13,36938286"
Goraczka 2,4,52.8858361,16.4519111,2021-10-22,"7,007311344"
Goraczka 2,4,52.8858361,16.4519111,2021-10-23,"6,600221157"
Goraczka 2,4,52.8858361,16.4519111,2021-10-24,"4,56E+00"
Goraczka 2,4,52.8858361,16.4519111,2021-10-25,"5,42E+00"
Goraczka 2,4,52.8858361,16.4519111,2021-10-26,"7,696773529"
Goraczka 2,4,52.8858361,16.4519111,2021-10-27,"11,16422176"
Goraczka 2,4,52.8858361,16.4519111,2021-10-28,"11,44293118"
Goraczka 2,4,52.8858361,16.4519111,2021-10-29,"8,360992432"
Goraczka 2,4,52.8858361,16.4519111,2021-10-30,"9,237778664"
Goraczka 2,4,52.8858361,16.4519111,2021-10-31,"11,50645351"
Goraczka 2,4,52.8858361,16.4519111,2021-11-01,"10,70401001"
Goraczka 2,4,52.8858361,16.4519111,2021-11-02,"7,702174187"
Goraczka 2,4,52.8858361,16.4519111,2021-11-03,"6,599937439"
Goraczka 2,4,52.8858361,16.4519111,2021-11-04,"7,612869263"
Goraczka 2,4,52.8858361,16.4519111,2021-11-05,"7,287796021"
Goraczka 2,4,52.8858361,16.4519111,2021-11-06,"8,634835243"
Goraczka 2,4,52.8858361,16.4519111,2021-11-07,"7,388523102"
Goraczka 2,4,52.8858361,16.4519111,2021-11-08,"7,825453281"
Goraczka 2,4,52.8858361,16.4519111,2021-11-09,"5,708398819"
Goraczka 2,4,52.8858361,16.4519111,2021-11-10,"3,955425978"
Goraczka 2,4,52.8858361,16.4519111,2021-11-11,"3,775302649"
Goraczka 2,4,52.8858361,16.4519111,2021-11-12,"7,139866352"
Goraczka 2,4,52.8858361,16.4519111,2021-11-13,"5,285203457"
Goraczka 2,4,52.8858361,16.4519111,2021-11-14,"4,693417072"
Goraczka 2,4,52.8858361,16.4519111,2021-11-15,"5,001385212"
Goraczka 2,4,52.8858361,16.4519111,2021-11-16,"5,464739323"
Goraczka 2,4,52.8858361,16.4519111,2021-11-17,"4,459938526"
Goraczka 2,4,52.8858361,16.4519111,2021-11-18,"7,347339153"
Goraczka 2,4,52.8858361,16.4519111,2021-11-19,"11,08338165"
Goraczka 2,4,52.8858361,16.4519111,2021-11-20,"10,8825264"
Goraczka 2,4,52.8858361,16.4519111,2021-11-21,"7,522563934"
Goraczka 2,4,52.8858361,16.4519111,2021-11-22,"3,103745461"
Goraczka 2,4,52.8858361,16.4519111,2021-11-23,"4,112956524"
Goraczka 2,4,52.8858361,16.4519111,2021-11-24,"6,330518246"
Goraczka 2,4,52.8858361,16.4519111,2021-11-25,"3,647794962"
Goraczka 2,4,52.8858361,16.4519111,2021-11-26,"3,230812788"
Goraczka 2,4,52.8858361,16.4519111,2021-11-27,"1,580573678"
Goraczka 2,4,52.8858361,16.4519111,2021-11-28,"1,0273664"
Goraczka 2,4,52.8858361,16.4519111,2021-11-29,"1,115861773"
Goraczka 2,4,52.8858361,16.4519111,2021-11-30,"1,676026106"
Goraczka 2,4,52.8858361,16.4519111,2021-12-01,"3,359532118"
Goraczka 2,4,52.8858361,16.4519111,2021-12-02,"2,820202827"
Goraczka 2,4,52.8858361,16.4519111,2021-12-03,"0,321539074"
Goraczka 2,4,52.8858361,16.4519111,2021-12-04,"0,7706756"
Goraczka 2,4,52.8858361,16.4519111,2021-12-05,"-0,409867615"
Goraczka 2,4,52.8858361,16.4519111,2021-12-06,"-0,565985799"
Goraczka 2,4,52.8858361,16.4519111,2021-12-07,"-3,235030174"
Goraczka 2,4,52.8858361,16.4519111,2021-12-08,"-3,871564627"
Goraczka 2,4,52.8858361,16.4519111,2021-12-09,"-2,832269192"
Goraczka 2,4,52.8858361,16.4519111,2021-12-10,"-1,717825413"
Goraczka 2,4,52.8858361,16.4519111,2021-12-11,"-3,587536097"
Goraczka 2,4,52.8858361,16.4519111,2021-12-12,"-1,515874028"
Goraczka 2,4,52.8858361,16.4519111,2021-12-13,"1,444403768"
Goraczka 2,4,52.8858361,16.4519111,2021-12-14,"4,438824654"
Goraczka 2,4,52.8858361,16.4519111,2021-12-15,"6,741606712"
Goraczka 2,4,52.8858361,16.4519111,2021-12-16,"6,757050037"
Goraczka 2,4,52.8858361,16.4519111,2021-12-17,"4,710473061"
Goraczka 2,4,52.8858361,16.4519111,2021-12-18,"3,715495348"
Goraczka 2,4,52.8858361,16.4519111,2021-12-19,"5,096470356"
Goraczka 2,4,52.8858361,16.4519111,2021-12-20,"0,784609437"
Goraczka 2,4,52.8858361,16.4519111,2021-12-21,"-2,229108334"
Goraczka 2,4,52.8858361,16.4519111,2021-12-22,"-3,209492445"
Goraczka 2,4,52.8858361,16.4519111,2021-12-23,"-3,066824913"
Goraczka 2,4,52.8858361,16.4519111,2021-12-24,"-0,934514165"
Goraczka 2,4,52.8858361,16.4519111,2021-12-25,"-9,464634895"
Goraczka 2,4,52.8858361,16.4519111,2021-12-26,"-13,82947636"
Goraczka 2,4,52.8858361,16.4519111,2021-12-27,"-10,23543644"
Goraczka 2,4,52.8858361,16.4519111,2021-12-28,"-4,264958382"
Goraczka 2,4,52.8858361,16.4519111,2021-12-29,"0,788484335"
Goraczka 2,4,52.8858361,16.4519111,2021-12-30,"4,676198006"
Goraczka 2,4,52.8858361,16.4519111,2021-12-31,"11,24205971"
Goraczka 2,4,52.8858361,16.4519111,2022-01-01,"9,453536034"
Goraczka 2,4,52.8858361,16.4519111,2022-01-02,"9,223218918"
Goraczka 2,4,52.8858361,16.4519111,2022-01-03,"7,624393463"
Goraczka 2,4,52.8858361,16.4519111,2022-01-04,"5,372117996"
Goraczka 2,4,52.8858361,16.4519111,2022-01-05,"2,745702744"
Goraczka 2,4,52.8858361,16.4519111,2022-01-06,"-0,442937642"
Goraczka 2,4,52.8858361,16.4519111,2022-01-07,"-0,708461046"
Goraczka 2,4,52.8858361,16.4519111,2022-01-08,"0,697145641"
Goraczka 2,4,52.8858361,16.4519111,2022-01-09,"-1,63E+00"
Goraczka 2,4,52.8858361,16.4519111,2022-01-10,"-3,102855682"
Goraczka 2,4,52.8858361,16.4519111,2022-01-11,"-4,875237942"
Goraczka 2,4,52.8858361,16.4519111,2022-01-12,"-2,752016068"
Goraczka 2,4,52.8858361,16.4519111,2022-01-13,"3,981645823"
Goraczka 2,4,52.8858361,16.4519111,2022-01-14,"4,688394547"
Goraczka 2,4,52.8858361,16.4519111,2022-01-15,"-0,469027907"
Goraczka 2,4,52.8858361,16.4519111,2022-01-16,"0,908711493"
Goraczka 2,4,52.8858361,16.4519111,2022-01-17,"3,058562517"
Goraczka 2,4,52.8858361,16.4519111,2022-01-18,"0,607134938"
Goraczka 2,4,52.8858361,16.4519111,2022-01-19,"2,856370926"
Goraczka 2,4,52.8858361,16.4519111,2022-01-20,"0,079632774"
Goraczka 2,4,52.8858361,16.4519111,2022-01-21,"-0,068447456"
Goraczka 2,4,52.8858361,16.4519111,2022-01-22,"-1,208599091"
Goraczka 2,4,52.8858361,16.4519111,2022-01-23,"0,52765739"
Goraczka 2,4,52.8858361,16.4519111,2022-01-24,"2,497983694"
Goraczka 2,4,52.8858361,16.4519111,2022-01-25,"3,130910397"
Goraczka 2,4,52.8858361,16.4519111,2022-01-26,"3,290998697"
Goraczka 2,4,52.8858361,16.4519111,2022-01-27,"3,274198294"
Goraczka 2,4,52.8858361,16.4519111,2022-01-28,"3,060173273"
Goraczka 2,4,52.8858361,16.4519111,2022-01-29,"3,169517994"
Goraczka 2,4,52.8858361,16.4519111,2022-01-30,"4,774113655"
Goraczka 2,4,52.8858361,16.4519111,2022-01-31,"0,721817791"
Goraczka 2,4,52.8858361,16.4519111,2022-02-01,"0,587800562"
Goraczka 2,4,52.8858361,16.4519111,2022-02-02,"2,635138035"
Goraczka 2,4,52.8858361,16.4519111,2022-02-03,"2,876729727"
Goraczka 2,4,52.8858361,16.4519111,2022-02-04,"5,93929863"
Goraczka 2,4,52.8858361,16.4519111,2022-02-05,"3,764201403"
Goraczka 2,4,52.8858361,16.4519111,2022-02-06,"4,265532494"
Goraczka 2,4,52.8858361,16.4519111,2022-02-07,"3,401935339"
Goraczka 2,4,52.8858361,16.4519111,2022-02-08,"4,846735477"
Goraczka 2,4,52.8858361,16.4519111,2022-02-09,"7,699372292"
Goraczka 2,4,52.8858361,16.4519111,2022-02-10,"6,450464249"
Goraczka 2,4,52.8858361,16.4519111,2022-02-11,"2,262923956"
Goraczka 2,4,52.8858361,16.4519111,2022-02-12,"-0,205674157"
Goraczka 2,4,52.8858361,16.4519111,2022-02-13,"1,55217731"
Goraczka 2,4,52.8858361,16.4519111,2022-02-14,"4,079611301"
Goraczka 2,4,52.8858361,16.4519111,2022-02-15,"5,857690334"
Goraczka 2,4,52.8858361,16.4519111,2022-02-16,"6,665009499"
Goraczka 2,4,52.8858361,16.4519111,2022-02-17,"6,805850983"
Goraczka 2,4,52.8858361,16.4519111,2022-02-18,"5,965805054"
Goraczka 2,4,52.8858361,16.4519111,2022-02-19,"5,643705368"
Goraczka 2,4,52.8858361,16.4519111,2022-02-20,"4,176027775"
Goraczka 2,4,52.8858361,16.4519111,2022-02-21,"5,884343147"
Goraczka 2,4,52.8858361,16.4519111,2022-02-22,"4,291329384"
Goraczka 2,4,52.8858361,16.4519111,2022-02-23,"5,097294331"
Goraczka 2,4,52.8858361,16.4519111,2022-02-24,"4,985959053"
Goraczka 2,4,52.8858361,16.4519111,2022-02-25,"4,478205681"
Goraczka 2,4,52.8858361,16.4519111,2022-02-26,"3,994199991"
Goraczka 2,4,52.8858361,16.4519111,2022-02-27,"0,388330787"
Goraczka 2,4,52.8858361,16.4519111,2022-02-28,"-3,80E-01"
Goraczka 2,4,52.8858361,16.4519111,2022-03-01,"-0,533753514"
Goraczka 2,4,52.8858361,16.4519111,2022-03-02,"-0,274937421"
Goraczka 2,4,52.8858361,16.4519111,2022-03-03,"0,299926937"
Goraczka 2,4,52.8858361,16.4519111,2022-03-04,"2,016172409"
Goraczka 2,4,52.8858361,16.4519111,2022-03-05,"-0,602712095"
Goraczka 2,4,52.8858361,16.4519111,2022-03-06,"-0,088362083"
Goraczka 2,4,52.8858361,16.4519111,2022-03-07,"1,609764576"
Goraczka 2,4,52.8858361,16.4519111,2022-03-08,"1,652255535"
Goraczka 2,4,52.8858361,16.4519111,2022-03-09,"2,465431929"
Goraczka 2,4,52.8858361,16.4519111,2022-03-10,"1,754403472"
Goraczka 2,4,52.8858361,16.4519111,2022-03-11,"4,71E-01"
Goraczka 2,4,52.8858361,16.4519111,2022-03-12,"2,292912245"
Goraczka 2,4,52.8858361,16.4519111,2022-03-13,"4,406460762"
Goraczka 2,4,52.8858361,16.4519111,2022-03-14,"5,60E+00"
Goraczka 2,4,52.8858361,16.4519111,2022-03-15,"6,86088562"
Goraczka 2,4,52.8858361,16.4519111,2022-03-16,"6,738178253"
Goraczka 2,4,52.8858361,16.4519111,2022-03-17,"5,817815781"
Goraczka 2,4,52.8858361,16.4519111,2022-03-18,"5,488839626"
Goraczka 2,4,52.8858361,16.4519111,2022-03-19,"4,426516533"
Goraczka 2,4,52.8858361,16.4519111,2022-03-20,"4,771648407"
Goraczka 2,4,52.8858361,16.4519111,2022-03-21,"5,746183395"
Goraczka 2,4,52.8858361,16.4519111,2022-03-22,"7,259099483"
Goraczka 2,4,52.8858361,16.4519111,2022-03-23,"7,973730087"
Goraczka 2,4,52.8858361,16.4519111,2022-03-24,"5,72E+00"
Goraczka 2,4,52.8858361,16.4519111,2022-03-25,"7,341773987"
Goraczka 2,4,52.8858361,16.4519111,2022-03-26,"7,101184368"
Goraczka 2,4,52.8858361,16.4519111,2022-03-27,"5,941892147"
Goraczka 2,4,52.8858361,16.4519111,2022-03-28,"8,799016953"
Goraczka 2,4,52.8858361,16.4519111,2022-03-29,"5,77260685"
Goraczka 2,4,52.8858361,16.4519111,2022-03-30,"3,333523035"
Goraczka 2,4,52.8858361,16.4519111,2022-03-31,"1,91E+00"
Goraczka 2,4,52.8858361,16.4519111,2022-04-01,"2,637376308"
Goraczka 2,4,52.8858361,16.4519111,2022-04-02,"2,281226158"
Goraczka 2,4,52.8858361,16.4519111,2022-04-03,"1,595487714"
Goraczka 2,4,52.8858361,16.4519111,2022-04-04,"4,072553158"
Goraczka 2,4,52.8858361,16.4519111,2022-04-05,"5,651770115"
Goraczka 2,4,52.8858361,16.4519111,2022-04-06,"8,40541172"
Goraczka 2,4,52.8858361,16.4519111,2022-04-07,"10,23706913"
Goraczka 2,4,52.8858361,16.4519111,2022-04-08,"6,336604118"
Goraczka 2,4,52.8858361,16.4519111,2022-04-09,"4,762774467"
Goraczka 2,4,52.8858361,16.4519111,2022-04-10,"4,308416367"
Goraczka 2,4,52.8858361,16.4519111,2022-04-11,"4,45717907"
Goraczka 2,4,52.8858361,16.4519111,2022-04-12,"6,545181751"
Goraczka 2,4,52.8858361,16.4519111,2022-04-13,"10,76926136"
Goraczka 2,4,52.8858361,16.4519111,2022-04-14,"12,71981049"
Goraczka 2,4,52.8858361,16.4519111,2022-04-15,"7,731797695"
Goraczka 2,4,52.8858361,16.4519111,2022-04-16,"6,102192879"
Goraczka 2,4,52.8858361,16.4519111,2022-04-17,"7,12472868"
Goraczka 2,4,52.8858361,16.4519111,2022-04-18,"7,31E+00"
Goraczka 2,4,52.8858361,16.4519111,2022-04-19,"7,06820631"
Goraczka 2,4,52.8858361,16.4519111,2022-04-20,"7,478787899"
Goraczka 2,4,52.8858361,16.4519111,2022-04-21,"10,44154263"
Goraczka 2,4,52.8858361,16.4519111,2022-04-22,"10,2059145"
Goraczka 2,4,52.8858361,16.4519111,2022-04-23,"9,922987938"
Goraczka 2,4,52.8858361,16.4519111,2022-04-24,"10,25605965"
Goraczka 2,4,52.8858361,16.4519111,2022-04-25,"7,575896263"
Goraczka 2,4,52.8858361,16.4519111,2022-04-26,"9,638669014"
Goraczka 2,4,52.8858361,16.4519111,2022-04-27,"10,58780384"
Goraczka 2,4,52.8858361,16.4519111,2022-04-28,"9,431498528"
Goraczka 2,4,52.8858361,16.4519111,2022-04-29,"9,959817886"
Goraczka 2,4,52.8858361,16.4519111,2022-04-30,"11,26588058"
Goraczka 2,4,52.8858361,16.4519111,2022-05-01,"11,91867638"
Goraczka 2,4,52.8858361,16.4519111,2022-05-02,"11,62184143"
Goraczka 2,4,52.8858361,16.4519111,2022-05-03,"11,1186676"
Goraczka 2,4,52.8858361,16.4519111,2022-05-04,"12,39322948"
Goraczka 2,4,52.8858361,16.4519111,2022-05-05,"12,83757401"
Goraczka 2,4,52.8858361,16.4519111,2022-05-06,"12,1434145"
Goraczka 2,4,52.8858361,16.4519111,2022-05-07,"14,57365322"
Goraczka 2,4,52.8858361,16.4519111,2022-05-08,"13,54302979"
Goraczka 2,4,52.8858361,16.4519111,2022-05-09,"1,23E+01"
Goraczka 2,4,52.8858361,16.4519111,2022-05-10,"16,29905128"
Goraczka 2,4,52.8858361,16.4519111,2022-05-11,"20,23340416"
Goraczka 2,4,52.8858361,16.4519111,2022-05-12,"16,32928085"
Goraczka 2,4,52.8858361,16.4519111,2022-05-13,"13,93418121"
Goraczka 2,4,52.8858361,16.4519111,2022-05-14,"13,89585304"
Goraczka 2,4,52.8858361,16.4519111,2022-05-15,"13,23000431"
Goraczka 2,4,52.8858361,16.4519111,2022-05-16,"1,44E+01"
Goraczka 2,4,52.8858361,16.4519111,2022-05-17,"14,35526371"
Goraczka 2,4,52.8858361,16.4519111,2022-05-18,"12,75798798"
Goraczka 2,4,52.8858361,16.4519111,2022-05-19,"19,26680183"
Goraczka 2,4,52.8858361,16.4519111,2022-05-20,"20,11587334"
Goraczka 2,4,52.8858361,16.4519111,2022-05-21,"13,79284286"
Goraczka 2,4,52.8858361,16.4519111,2022-05-22,"12,63024426"
Goraczka 2,4,52.8858361,16.4519111,2022-05-23,"14,06892872"
Goraczka 2,4,52.8858361,16.4519111,2022-05-24,"16,05704689"
Goraczka 2,4,52.8858361,16.4519111,2022-05-25,"14,8370018"
Goraczka 2,4,52.8858361,16.4519111,2022-05-26,"15,5082798"
Goraczka 2,4,52.8858361,16.4519111,2022-05-27,"13,65235233"
Goraczka 2,4,52.8858361,16.4519111,2022-05-28,"9,919809341"
Goraczka 2,4,52.8858361,16.4519111,2022-05-29,"11,92213058"
Goraczka 2,4,52.8858361,16.4519111,2022-05-30,"11,8344326"
Goraczka 2,4,52.8858361,16.4519111,2022-05-31,"13,50454807"
Goraczka 2,4,52.8858361,16.4519111,2022-06-01,"13,10422707"
Goraczka 2,4,52.8858361,16.4519111,2022-06-02,"13,15391064"
Goraczka 2,4,52.8858361,16.4519111,2022-06-03,"16,42528915"
Goraczka 2,4,52.8858361,16.4519111,2022-06-04,"18,20332909"
Goraczka 2,4,52.8858361,16.4519111,2022-06-05,"17,86481476"
Goraczka 2,4,52.8858361,16.4519111,2022-06-06,"17,49742699"
Goraczka 2,4,52.8858361,16.4519111,2022-06-07,"17,24897194"
Goraczka 2,4,52.8858361,16.4519111,2022-06-08,"19,48251152"
Goraczka 2,4,52.8858361,16.4519111,2022-06-09,"19,01907349"
Goraczka 2,4,52.8858361,16.4519111,2022-06-10,"17,54790878"
Goraczka 2,4,52.8858361,16.4519111,2022-06-11,"19,58534241"
Goraczka 2,4,52.8858361,16.4519111,2022-06-12,"19,54724312"
Goraczka 2,4,52.8858361,16.4519111,2022-06-13,"15,70470524"
Goraczka 2,4,52.8858361,16.4519111,2022-06-14,"13,50054836"
Goraczka 2,4,52.8858361,16.4519111,2022-06-15,"16,72395134"
Goraczka 2,4,52.8858361,16.4519111,2022-06-16,"17,53217316"
Goraczka 2,4,52.8858361,16.4519111,2022-06-17,"18,50257301"
Goraczka 2,4,52.8858361,16.4519111,2022-06-18,"24,21865845"
Goraczka 2,4,52.8858361,16.4519111,2022-06-19,"25,0034256"
Goraczka 2,4,52.8858361,16.4519111,2022-06-20,"13,25991058"
Goraczka 2,4,52.8858361,16.4519111,2022-06-21,"14,7823534"
Goraczka 2,4,52.8858361,16.4519111,2022-06-22,"1,85E+01"
Goraczka 2,4,52.8858361,16.4519111,2022-06-23,"21,26781464"
Goraczka 2,4,52.8858361,16.4519111,2022-06-24,"23,67491913"
Goraczka 2,4,52.8858361,16.4519111,2022-06-25,"24,92193985"
Goraczka 2,4,52.8858361,16.4519111,2022-06-26,"26,33155441"
Goraczka 2,4,52.8858361,16.4519111,2022-06-27,"27,70251274"
Goraczka 2,4,52.8858361,16.4519111,2022-06-28,"20,71328354"
Goraczka 2,4,52.8858361,16.4519111,2022-06-29,"19,10341454"
Goraczka 2,4,52.8858361,16.4519111,2022-06-30,"22,31968307"
Goraczka 2,4,52.8858361,16.4519111,2022-07-01,"22,56071663"
Goraczka 2,4,52.8858361,16.4519111,2022-07-02,"19,07595253"
Goraczka 2,4,52.8858361,16.4519111,2022-07-03,"20,60242844"
Goraczka 2,4,52.8858361,16.4519111,2022-07-04,"20,9720211"
Goraczka 2,4,52.8858361,16.4519111,2022-07-05,"19,31717873"
Goraczka 2,4,52.8858361,16.4519111,2022-07-06,"16,57359314"
Goraczka 2,4,52.8858361,16.4519111,2022-07-07,"15,62901688"
Goraczka 2,4,52.8858361,16.4519111,2022-07-08,"17,03028679"
Goraczka 2,4,52.8858361,16.4519111,2022-07-09,"16,45422935"
Goraczka 2,4,52.8858361,16.4519111,2022-07-10,"15,17007637"
Goraczka 2,4,52.8858361,16.4519111,2022-07-11,"16,46648216"
Goraczka 2,4,52.8858361,16.4519111,2022-07-12,"19,11681557"
Goraczka 2,4,52.8858361,16.4519111,2022-07-13,"21,92468643"
Goraczka 2,4,52.8858361,16.4519111,2022-07-14,"18,94168663"
Goraczka 2,4,52.8858361,16.4519111,2022-07-15,"16,24339294"
Goraczka 2,4,52.8858361,16.4519111,2022-07-16,"14,93401051"
Goraczka 2,4,52.8858361,16.4519111,2022-07-17,"16,30644989"
Goraczka 2,4,52.8858361,16.4519111,2022-07-18,"19,7631321"
Goraczka 2,4,52.8858361,16.4519111,2022-07-19,"24,49466896"
Goraczka 2,4,52.8858361,16.4519111,2022-07-20,"2,67E+01"
Goraczka 2,4,52.8858361,16.4519111,2022-07-21,"27,63760567"
Goraczka 2,4,52.8858361,16.4519111,2022-07-22,"22,27769852"
Goraczka 2,4,52.8858361,16.4519111,2022-07-23,"19,01761627"
Goraczka 2,4,52.8858361,16.4519111,2022-07-24,"18,32002449"
Goraczka 2,4,52.8858361,16.4519111,2022-07-25,"23,687994"
Goraczka 2,4,52.8858361,16.4519111,2022-07-26,"19,55467796"
Goraczka 2,4,52.8858361,16.4519111,2022-07-27,"15,66252422"
Goraczka 2,4,52.8858361,16.4519111,2022-07-28,"1,68E+01"
Goraczka 2,4,52.8858361,16.4519111,2022-07-29,"19,50378036"
Goraczka 2,4,52.8858361,16.4519111,2022-07-30,"19,2980442"
Goraczka 2,4,52.8858361,16.4519111,2022-07-31,"20,26817703"
Goraczka 2,4,52.8858361,16.4519111,2022-08-01,"20,43359756"
Goraczka 2,4,52.8858361,16.4519111,2022-08-02,"21,4367733"
Goraczka 2,4,52.8858361,16.4519111,2022-08-03,"25,06171227"
Goraczka 2,4,52.8858361,16.4519111,2022-08-04,"27,914814"
Goraczka 2,4,52.8858361,16.4519111,2022-08-05,"26,11426544"
Goraczka 2,4,52.8858361,16.4519111,2022-08-06,"18,09270287"
Goraczka 2,4,52.8858361,16.4519111,2022-08-07,"17,50378227"
Goraczka 2,4,52.8858361,16.4519111,2022-08-08,"19,38679886"
